,latitude,longitude,datetime,Wildfire,pr,rmax,rmin,sph,srad,tmmn,tmmx,vs,bi,fm100,fm1000,erc,etr,pet,vpd
7591645,38.930880570061966,-89.16202613759299,2025-02-09,No,0.0,80.8,54.2,0.00215,76.2,267.5,273.4,3.4,23.0,17.0,18.3,24.0,1.3,0.9,0.17
7591646,38.930880570061966,-89.16202613759299,2025-02-10,No,0.0,77.7,42.1,0.00205,129.5,267.4,275.9,2.9,23.0,15.8,18.1,28.0,1.7,1.2,0.24
7591647,38.930880570061966,-89.16202613759299,2025-02-11,No,0.0,71.6,56.4,0.00269,78.6,272.2,276.0,4.9,29.0,14.8,18.0,27.0,1.9,1.3,0.23
7591648,38.930880570061966,-89.16202613759299,2025-02-12,No,3.3,100.0,71.6,0.00297,41.5,266.2,274.3,3.6,0.0,17.5,18.3,16.0,0.5,0.4,0.04
7591649,38.930880570061966,-89.16202613759299,2025-02-13,No,0.0,100.0,65.4,0.0019,134.6,263.0,269.4,5.5,28.0,18.7,18.3,22.0,0.8,0.6,0.07
7597930,39.867693823624606,-84.13623997724815,2025-01-01,No,0.0,74.1,53.2,0.00262,79.9,270.8,276.2,6.9,27.0,19.3,22.0,17.0,2.0,1.2,0.22
7597931,39.867693823624606,-84.13623997724815,2025-01-02,No,1.0,57.7,39.7,0.00203,93.6,270.7,276.3,5.5,0.0,16.6,21.9,12.0,2.5,1.5,0.32
7597932,39.867693823624606,-84.13623997724815,2025-01-03,No,0.0,100.0,57.7,0.00211,82.1,263.4,272.2,7.0,27.0,18.1,22.0,17.0,1.0,0.6,0.1
7597933,39.867693823624606,-84.13623997724815,2025-01-04,No,0.0,58.8,37.5,0.00118,99.2,263.3,269.6,5.9,29.0,15.6,21.2,23.0,1.7,1.1,0.19
7597934,39.867693823624606,-84.13623997724815,2025-01-05,No,12.4,69.5,57.9,0.00177,53.5,266.4,269.8,2.9,0.0,17.7,21.8,11.0,1.0,0.6,0.14
7597935,39.867693823624606,-84.13623997724815,2025-01-06,No,2.6,100.0,63.5,0.00219,74.4,263.1,271.5,7.1,0.0,19.4,21.8,9.0,0.7,0.5,0.07
7597936,39.867693823624606,-84.13623997724815,2025-01-07,No,0.0,79.3,59.0,0.00197,101.4,266.1,271.0,3.3,19.0,18.0,21.5,19.0,0.9,0.6,0.13
7597937,39.867693823624606,-84.13623997724815,2025-01-08,No,0.0,100.0,67.9,0.00202,74.7,259.9,269.6,3.5,18.0,19.4,21.5,15.0,0.3,0.3,0.03
7597938,39.867693823624606,-84.13623997724815,2025-01-09,No,0.0,100.0,44.7,0.00152,103.1,259.5,270.9,1.9,16.0,19.8,21.8,18.0,0.7,0.5,0.13
7597939,39.867693823624606,-84.13623997724815,2025-01-10,No,5.3,85.6,59.3,0.00188,70.2,264.5,270.3,2.4,0.0,20.0,22.1,9.0,0.7,0.5,0.11
7597940,39.867693823624606,-84.13623997724815,2025-01-11,No,0.0,99.7,51.6,0.00224,71.9,264.8,274.4,4.0,19.0,20.2,22.1,15.0,1.1,0.7,0.14
7597941,39.867693823624606,-84.13623997724815,2025-01-12,No,0.0,85.0,48.1,0.00255,48.3,268.6,277.1,5.1,23.0,18.8,21.5,17.0,1.8,1.1,0.22
7597942,39.867693823624606,-84.13623997724815,2025-01-13,No,0.0,100.0,64.0,0.0019,107.4,257.9,269.5,5.7,24.0,19.8,21.4,17.0,0.3,0.3,0.03
7597943,39.867693823624606,-84.13623997724815,2025-01-14,No,0.0,100.0,45.1,0.00131,59.7,255.7,268.8,4.9,22.0,20.1,21.4,17.0,0.9,0.6,0.09
7597944,39.867693823624606,-84.13623997724815,2025-01-15,No,0.0,100.0,40.4,0.00129,111.3,255.8,269.9,3.4,20.0,20.2,21.3,18.0,0.9,0.6,0.12
7597945,39.867693823624606,-84.13623997724815,2025-01-16,No,0.0,69.7,52.8,0.00211,94.1,268.7,273.3,5.6,26.0,17.8,21.2,19.0,1.7,1.1,0.19
7597946,39.867693823624606,-84.13623997724815,2025-01-17,No,3.7,71.5,36.6,0.00235,108.7,269.8,279.4,4.7,0.0,16.8,21.1,14.0,2.5,1.5,0.34
7597947,39.867693823624606,-84.13623997724815,2025-01-18,No,1.0,100.0,61.1,0.00304,52.2,268.0,276.5,4.1,0.0,18.4,21.1,11.0,1.0,0.7,0.12
7597948,39.867693823624606,-84.13623997724815,2025-01-19,No,0.7,100.0,51.7,0.00162,60.9,256.2,270.0,5.6,0.0,19.4,21.1,11.0,0.7,0.5,0.07
7597949,39.867693823624606,-84.13623997724815,2025-01-20,No,0.0,74.4,45.0,0.00078,117.2,255.3,262.2,4.5,25.0,17.5,20.6,22.0,0.8,0.5,0.09
7600854,33.9391499991256,-117.182611,2025-01-01,No,0.0,31.4,5.6,0.00195,136.7,279.0,295.2,1.8,52.0,7.8,7.8,78.0,3.9,2.4,1.49
7600855,33.9391499991256,-117.182611,2025-01-02,No,0.0,25.9,2.5,0.00174,138.1,280.3,298.4,2.9,66.0,6.5,7.7,82.0,6.3,3.7,1.85
7600856,33.9391499991256,-117.182611,2025-01-03,No,0.0,39.9,11.8,0.00256,121.8,279.3,292.8,3.1,62.0,6.3,7.6,80.0,5.1,3.1,1.23
7600857,33.9391499991256,-117.182611,2025-01-04,No,0.0,68.0,37.1,0.00449,136.7,279.5,287.9,1.5,42.0,7.7,7.7,72.0,2.1,1.5,0.63
7600858,33.9391499991256,-117.182611,2025-01-05,No,0.0,33.2,7.6,0.00223,126.5,280.1,294.9,2.3,57.0,6.8,7.6,81.0,4.6,2.8,1.46
7600859,33.9391499991256,-117.182611,2025-01-06,No,0.0,36.3,9.4,0.0025,138.4,280.4,294.8,2.8,62.0,6.3,7.4,82.0,5.2,3.2,1.42
7600860,33.9391499991256,-117.182611,2025-01-07,Yes,0.0,38.5,21.9,0.00334,127.0,283.8,290.0,6.1,83.0,6.4,7.3,79.0,6.8,4.2,1.09
7600861,33.9391499991256,-117.182611,2025-01-08,Yes,0.0,30.2,9.0,0.00194,142.3,279.5,291.1,6.5,96.0,5.8,7.2,84.0,7.9,4.8,1.21
7600862,33.9391499991256,-117.182611,2025-01-09,Yes,0.0,18.8,2.3,0.00127,145.4,280.7,293.5,4.5,85.0,4.9,7.1,88.0,7.5,4.5,1.53
7600863,33.9391499991256,-117.182611,2025-01-10,Yes,0.0,19.4,2.4,0.00118,144.9,279.1,292.2,2.6,68.0,4.3,6.9,90.0,5.0,3.0,1.39
7600864,33.9391499991256,-117.182611,2025-01-11,Yes,0.0,28.1,5.5,0.00161,145.4,277.9,292.3,3.0,71.0,4.3,6.7,90.0,5.3,3.2,1.29
7600865,33.9391499991256,-117.182611,2025-01-12,Yes,0.0,23.8,6.1,0.00138,146.7,278.2,289.1,3.6,77.0,4.1,6.6,91.0,5.5,3.3,1.14
7600866,33.9391499991256,-117.182611,2025-01-13,Yes,0.0,24.6,6.8,0.00137,148.3,277.6,288.1,4.3,84.0,4.1,6.4,91.0,5.8,3.6,1.06
7600867,33.9391499991256,-117.182611,2025-01-14,Yes,0.0,23.1,4.1,0.00123,148.5,277.0,290.0,3.3,76.0,3.9,6.2,94.0,5.4,3.3,1.18
7600868,33.9391499991256,-117.182611,2025-01-15,Yes,0.0,23.4,3.4,0.00132,150.0,277.8,292.3,2.8,72.0,3.8,6.1,94.0,5.2,3.2,1.34
7600869,33.9391499991256,-117.182611,2025-01-16,Yes,0.0,34.2,7.5,0.00181,125.9,276.6,291.6,3.3,73.0,4.2,6.1,92.0,5.4,3.3,1.18
7600870,33.9391499991256,-117.182611,2025-01-17,Yes,0.0,62.9,30.8,0.00359,148.4,277.4,286.9,2.5,55.0,5.9,6.3,82.0,3.0,2.0,0.65
7600871,33.9391499991256,-117.182611,2025-01-18,Yes,0.0,53.5,21.8,0.00328,151.9,278.5,289.8,1.4,48.0,6.5,6.3,83.0,2.6,1.8,0.89
7600872,33.9391499991256,-117.182611,2025-01-19,Yes,0.0,56.4,25.0,0.0033,152.6,277.8,288.2,2.0,51.0,7.2,6.4,81.0,3.0,2.0,0.78
7600873,33.9391499991256,-117.182611,2025-01-20,Yes,0.0,41.8,14.9,0.00251,157.0,278.3,290.0,4.3,74.0,6.9,6.4,83.0,5.6,3.5,1.02
7600874,33.9391499991256,-117.182611,2025-01-21,Yes,0.0,11.9,1.0,0.00057,160.8,276.5,291.5,3.6,79.0,5.4,6.2,91.0,6.4,3.9,1.36
7608055,42.21973199334002,-85.44712718610779,2025-01-01,No,2.1,85.5,69.3,0.00274,32.7,269.4,273.8,7.2,0.0,20.4,20.8,10.0,1.2,0.8,0.12
7608056,42.21973199334002,-85.44712718610779,2025-01-02,No,1.0,73.0,64.9,0.00208,75.0,267.8,270.9,6.6,0.0,18.6,20.7,11.0,1.2,0.8,0.14
7608057,42.21973199334002,-85.44712718610779,2025-01-03,No,0.8,90.5,73.5,0.00211,36.2,265.2,269.5,8.0,0.0,19.1,20.8,10.0,0.7,0.5,0.07
7608058,42.21973199334002,-85.44712718610779,2025-01-04,No,0.0,89.0,69.7,0.00167,82.8,262.4,267.1,6.7,27.0,19.0,20.5,18.0,0.7,0.4,0.07
7608059,42.21973199334002,-85.44712718610779,2025-01-05,No,0.0,85.2,66.3,0.00184,98.5,264.2,269.0,3.1,20.0,18.4,20.1,20.0,0.6,0.4,0.09
7608060,42.21973199334002,-85.44712718610779,2025-01-06,No,0.0,91.5,79.2,0.00215,63.4,265.3,268.8,5.5,22.0,19.1,20.2,15.0,0.5,0.3,0.05
7608061,42.21973199334002,-85.44712718610779,2025-01-07,No,0.3,77.9,63.2,0.00212,99.7,267.2,271.5,3.5,20.0,17.9,20.0,19.0,0.9,0.6,0.13
7608062,42.21973199334002,-85.44712718610779,2025-01-08,No,0.9,100.0,76.3,0.00217,49.6,263.2,269.4,3.3,0.0,19.7,20.2,10.0,0.3,0.3,0.03
7608063,42.21973199334002,-85.44712718610779,2025-01-09,No,0.0,100.0,61.8,0.00187,103.9,262.3,270.1,3.0,19.0,20.4,20.5,18.0,0.6,0.4,0.08
7608064,42.21973199334002,-85.44712718610779,2025-01-10,No,4.4,88.8,74.6,0.00234,73.2,266.8,270.7,4.7,0.0,20.8,20.8,9.0,0.7,0.4,0.08
7608065,42.21973199334002,-85.44712718610779,2025-01-11,No,0.0,86.4,69.4,0.00257,69.1,268.4,272.9,4.3,20.0,19.8,20.5,16.0,0.9,0.6,0.11
7608066,42.21973199334002,-85.44712718610779,2025-01-12,No,0.7,100.0,69.3,0.00272,31.1,266.7,273.7,6.6,0.0,20.7,20.5,10.0,0.8,0.5,0.08
7608067,42.21973199334002,-85.44712718610779,2025-01-13,No,0.8,94.7,76.8,0.00179,72.6,262.5,266.8,8.0,0.0,21.1,20.7,9.0,0.5,0.3,0.04
7608068,42.21973199334002,-85.44712718610779,2025-01-14,No,1.0,100.0,74.6,0.00165,54.6,258.8,266.1,5.3,0.0,21.9,20.9,8.0,0.3,0.2,0.02
7608069,42.21973199334002,-85.44712718610779,2025-01-15,No,0.0,87.6,67.4,0.00163,111.8,262.3,267.2,6.0,25.0,20.7,20.8,17.0,0.7,0.5,0.07
7608070,42.21973199334002,-85.44712718610779,2025-01-16,No,0.0,92.0,59.6,0.00248,52.1,267.1,274.4,6.2,25.0,20.0,20.8,16.0,1.3,0.8,0.14
7608071,42.21973199334002,-85.44712718610779,2025-01-17,No,0.0,79.3,47.7,0.00262,106.3,269.8,278.1,6.9,31.0,18.1,20.5,21.0,2.2,1.4,0.26
7608072,42.21973199334002,-85.44712718610779,2025-01-18,No,0.0,100.0,53.2,0.00236,94.5,265.2,275.2,5.5,26.0,19.1,20.4,20.0,1.3,0.8,0.15
7608073,42.21973199334002,-85.44712718610779,2025-01-19,No,0.7,100.0,59.1,0.00126,66.1,256.9,265.5,5.6,0.0,20.0,20.4,11.0,0.6,0.4,0.06
7608074,42.21973199334002,-85.44712718610779,2025-01-20,No,2.0,83.4,64.9,0.00091,85.8,255.7,260.3,7.4,0.0,19.5,20.4,11.0,0.6,0.4,0.05
7612381,44.249059999057,-117.176961,2025-01-01,No,5.3,86.8,78.3,0.00316,34.2,270.7,273.0,2.0,0.0,22.4,26.9,0.0,0.5,0.4,0.08
7612382,44.249059999057,-117.176961,2025-01-02,No,17.1,93.1,85.1,0.00365,47.3,271.7,273.9,1.6,0.0,24.7,27.8,0.0,0.4,0.3,0.05
7612383,44.249059999057,-117.176961,2025-01-03,No,6.0,86.7,72.5,0.00401,52.7,274.0,277.3,2.3,0.0,24.3,27.9,0.0,0.7,0.5,0.13
7612384,44.249059999057,-117.176961,2025-01-04,No,2.2,88.9,58.0,0.00388,50.4,273.2,279.8,2.2,0.0,22.8,27.6,0.0,1.0,0.7,0.21
7612385,44.249059999057,-117.176961,2025-01-05,No,0.7,80.2,53.9,0.00389,27.8,274.7,280.8,1.8,0.0,20.4,27.3,1.0,1.1,0.8,0.28
7612386,44.249059999057,-117.176961,2025-01-06,No,0.0,89.2,45.1,0.00352,62.4,271.8,281.7,2.0,12.0,19.3,27.0,9.0,1.2,0.8,0.31
7612387,44.249059999057,-117.176961,2025-01-07,No,0.0,80.6,41.7,0.00276,82.8,269.9,279.2,1.5,12.0,17.6,26.6,12.0,0.9,0.6,0.3
7612388,44.249059999057,-117.176961,2025-01-08,No,0.0,78.3,44.6,0.00266,65.0,269.8,277.8,1.1,12.0,16.4,25.9,13.0,0.8,0.5,0.27
7612389,44.249059999057,-117.176961,2025-01-09,No,0.0,86.7,43.2,0.00264,82.5,268.3,278.1,1.2,13.0,16.3,25.1,15.0,0.7,0.5,0.25
7612390,44.249059999057,-117.176961,2025-01-10,No,0.4,81.4,59.0,0.00279,47.5,269.9,274.9,2.0,14.0,16.1,24.4,14.0,0.8,0.6,0.17
7612391,44.249059999057,-117.176961,2025-01-11,No,0.0,80.1,44.2,0.00293,53.4,270.8,279.3,3.0,18.0,15.5,23.9,17.0,1.6,1.0,0.29
7612392,44.249059999057,-117.176961,2025-01-12,No,0.0,68.7,43.4,0.0029,70.9,272.8,279.4,2.1,17.0,14.3,23.4,19.0,1.4,0.9,0.34
7612393,44.249059999057,-117.176961,2025-01-13,No,0.0,80.5,38.4,0.00258,83.2,269.0,279.3,2.0,17.0,14.1,23.1,20.0,1.3,0.8,0.31
7612394,44.249059999057,-117.176961,2025-01-14,No,0.0,81.8,38.0,0.00247,85.9,268.2,278.8,0.7,15.0,14.2,22.8,21.0,0.6,0.4,0.3
7612395,44.249059999057,-117.176961,2025-01-15,No,0.0,83.7,40.6,0.00253,86.7,268.2,278.3,1.7,17.0,14.4,22.4,22.0,1.0,0.6,0.27
7612396,44.249059999057,-117.176961,2025-01-16,No,0.0,84.3,40.9,0.00251,88.8,268.0,278.1,1.5,17.0,14.6,21.8,22.0,0.9,0.6,0.27
7612397,44.249059999057,-117.176961,2025-01-17,No,0.0,92.2,45.6,0.00273,78.6,267.9,277.9,3.0,21.0,15.6,21.4,21.0,1.3,0.8,0.23
7612398,44.249059999057,-117.176961,2025-01-18,No,0.0,74.2,35.1,0.00185,88.8,265.7,275.7,1.9,19.0,14.6,20.9,25.0,1.1,0.7,0.27
7612399,44.249059999057,-117.176961,2025-01-19,No,0.0,81.0,36.7,0.00183,63.8,264.4,275.0,1.7,18.0,14.4,20.7,24.0,1.0,0.7,0.23
7612400,44.249059999057,-117.176961,2025-01-20,No,0.0,73.9,31.6,0.00146,98.0,262.7,273.7,2.1,21.0,13.7,20.4,27.0,1.2,0.7,0.24
7612401,44.249059999057,-117.176961,2025-01-21,No,0.0,69.5,29.8,0.00137,96.1,262.7,273.5,1.5,20.0,12.9,20.1,28.0,1.0,0.6,0.25
7612402,44.249059999057,-117.176961,2025-01-22,No,0.0,82.9,22.8,0.00153,100.2,261.8,278.2,1.3,20.0,13.1,19.7,30.0,1.1,0.7,0.34
7612403,44.249059999057,-117.176961,2025-01-23,No,0.0,76.2,27.5,0.00168,99.5,264.1,277.3,0.9,19.0,12.9,19.2,31.0,0.8,0.5,0.31
7612404,44.249059999057,-117.176961,2025-01-24,No,0.0,79.1,29.4,0.00199,96.8,265.8,278.9,1.8,22.0,12.9,18.7,31.0,1.4,0.9,0.34
7612405,44.249059999057,-117.176961,2025-01-25,No,0.0,88.8,29.0,0.00172,103.8,262.4,277.0,3.4,28.0,13.8,18.5,31.0,1.8,1.1,0.28
7612406,44.249059999057,-117.176961,2025-01-26,No,0.0,84.9,26.6,0.00147,103.5,261.0,275.8,1.7,22.0,14.0,18.4,31.0,1.2,0.7,0.27
7612407,44.249059999057,-117.176961,2025-01-27,No,0.0,83.0,25.5,0.00152,104.7,261.7,276.8,0.8,19.0,13.9,18.3,32.0,0.8,0.5,0.3
7612408,44.249059999057,-117.176961,2025-01-28,No,0.0,86.6,26.5,0.00165,107.3,262.2,277.5,0.7,19.0,14.2,18.2,32.0,0.7,0.5,0.3
7612409,44.249059999057,-117.176961,2025-01-29,No,0.0,92.2,27.4,0.00176,108.6,262.2,278.0,0.5,18.0,15.0,18.1,31.0,0.6,0.4,0.3
7612410,44.249059999057,-117.176961,2025-01-30,Yes,0.0,97.4,27.1,0.00195,109.4,262.8,279.6,1.1,19.0,16.0,18.0,30.0,1.1,0.7,0.33
7612411,44.249059999057,-117.176961,2025-01-31,Yes,10.9,73.9,49.9,0.00278,63.0,271.2,277.0,1.9,0.0,18.4,18.9,15.0,1.2,0.8,0.25
7612412,44.249059999057,-117.176961,2025-02-01,Yes,10.8,86.7,59.4,0.00388,56.0,273.7,279.7,2.3,0.0,20.8,20.0,11.0,1.2,0.8,0.22
7612413,44.249059999057,-117.176961,2025-02-02,Yes,11.2,100.0,85.8,0.00445,68.7,273.5,276.7,1.4,0.0,24.0,21.4,5.0,0.5,0.4,0.04
7612414,44.249059999057,-117.176961,2025-02-03,Yes,8.1,96.2,83.2,0.00423,65.6,273.4,276.4,1.9,0.0,25.5,22.5,2.0,0.6,0.5,0.06
7612415,44.249059999057,-117.176961,2025-02-04,Yes,6.8,98.5,83.5,0.00446,70.7,273.8,277.1,1.6,0.0,26.3,23.6,0.0,0.6,0.5,0.06
7612416,44.249059999057,-117.176961,2025-02-05,Yes,0.0,95.1,59.7,0.00346,79.6,270.8,278.0,3.4,14.0,24.0,23.6,9.0,1.2,0.9,0.17
7612417,44.249059999057,-117.176961,2025-02-06,Yes,10.7,86.1,63.7,0.00317,97.2,271.0,275.9,2.5,0.0,24.7,24.7,1.0,1.0,0.8,0.16
7612418,44.249059999057,-117.176961,2025-02-07,Yes,1.5,100.0,72.2,0.00344,59.1,262.2,275.4,3.0,0.0,24.3,24.6,1.0,0.2,0.3,0.0
7612419,44.249059999057,-117.176961,2025-02-08,Yes,0.0,100.0,67.9,0.00271,64.2,260.2,272.9,2.3,11.0,23.6,24.4,7.0,0.3,0.3,0.01
7612420,44.249059999057,-117.176961,2025-02-09,Yes,0.0,100.0,71.6,0.00289,98.9,261.5,273.1,1.9,11.0,23.2,24.3,8.0,0.3,0.3,0.0
7612421,44.249059999057,-117.176961,2025-02-10,Yes,0.0,100.0,63.8,0.00248,87.1,260.8,272.5,0.8,9.0,22.7,24.1,9.0,0.4,0.4,0.04
7612422,44.249059999057,-117.176961,2025-02-11,Yes,0.0,100.0,49.5,0.00152,136.7,256.8,269.1,2.2,14.0,22.0,24.0,12.0,0.7,0.5,0.08
7612423,44.249059999057,-117.176961,2025-02-12,Yes,0.0,96.9,40.8,0.00111,138.9,256.0,267.3,1.5,13.0,21.0,24.0,13.0,0.7,0.5,0.11
7612424,44.249059999057,-117.176961,2025-02-13,Yes,7.5,97.0,46.9,0.00163,88.6,260.7,270.7,3.4,0.0,22.5,24.5,4.0,1.1,0.7,0.13
7612950,40.42016517571932,-83.98649663933112,2025-01-10,No,5.2,90.3,66.9,0.00189,83.1,263.8,268.9,3.7,0.0,20.9,22.1,7.0,0.7,0.4,0.08
7612951,40.42016517571932,-83.98649663933112,2025-01-11,No,0.0,100.0,60.6,0.00227,70.1,263.1,272.6,4.0,18.0,21.1,22.0,14.0,0.7,0.5,0.08
7612952,40.42016517571932,-83.98649663933112,2025-01-12,No,0.0,99.1,55.9,0.00253,45.6,266.4,275.1,6.0,22.0,21.0,21.9,14.0,1.3,0.8,0.14
7612953,40.42016517571932,-83.98649663933112,2025-01-13,No,0.0,100.0,77.9,0.00187,102.9,257.0,266.9,6.0,21.0,21.9,21.9,12.0,0.1,0.1,0.0
7612954,40.42016517571932,-83.98649663933112,2025-01-14,No,0.4,100.0,61.2,0.00137,52.5,254.5,265.8,4.8,19.0,22.0,21.9,13.0,0.4,0.3,0.03
7612955,40.42016517571932,-83.98649663933112,2025-01-15,No,0.4,100.0,52.1,0.00141,115.4,255.1,268.1,4.2,19.0,21.9,21.9,14.0,0.6,0.4,0.06
7612956,40.42016517571932,-83.98649663933112,2025-01-16,No,0.0,80.7,59.7,0.00216,70.0,267.0,272.1,5.6,22.0,19.8,21.8,15.0,1.2,0.8,0.14
7612957,40.42016517571932,-83.98649663933112,2025-01-17,No,4.2,82.7,45.7,0.00246,113.7,268.4,277.3,5.8,0.0,19.2,21.8,10.0,2.0,1.3,0.24
7612958,40.42016517571932,-83.98649663933112,2025-01-18,No,1.8,100.0,68.4,0.00294,49.5,266.2,274.6,4.6,0.0,20.4,21.9,8.0,0.6,0.4,0.06
7612959,40.42016517571932,-83.98649663933112,2025-01-19,No,0.4,100.0,57.0,0.00152,62.1,254.7,268.0,5.8,22.0,20.8,21.9,14.0,0.5,0.3,0.04
7612960,40.42016517571932,-83.98649663933112,2025-01-20,No,0.0,80.5,54.9,0.00078,123.5,254.3,260.0,4.9,23.0,19.1,21.5,18.0,0.6,0.4,0.06
7612961,40.42016517571932,-83.98649663933112,2025-01-21,No,0.0,100.0,57.2,0.00074,85.7,251.0,258.9,4.4,20.0,20.0,21.5,16.0,0.4,0.3,0.04
7612962,40.42016517571932,-83.98649663933112,2025-01-22,No,0.0,100.0,46.7,0.00098,92.4,252.9,264.7,5.6,24.0,20.3,21.5,17.0,0.7,0.5,0.07
7612963,40.42016517571932,-83.98649663933112,2025-01-23,No,0.5,100.0,51.7,0.00164,52.7,256.5,270.2,4.7,21.0,20.7,21.7,15.0,0.7,0.5,0.07
7612964,40.42016517571932,-83.98649663933112,2025-01-24,No,0.0,100.0,61.5,0.00142,107.9,256.6,266.2,3.2,17.0,21.0,21.7,15.0,0.4,0.3,0.04
7612965,40.42016517571932,-83.98649663933112,2025-01-25,No,0.0,86.8,48.6,0.00207,76.8,265.5,274.1,5.7,25.0,19.5,21.3,17.0,1.6,1.0,0.17
7612966,40.42016517571932,-83.98649663933112,2025-01-26,No,0.0,100.0,53.4,0.00211,115.6,262.3,273.2,3.4,19.0,19.9,21.3,18.0,0.9,0.6,0.11
7612967,40.42016517571932,-83.98649663933112,2025-01-27,No,0.0,100.0,47.5,0.00187,130.1,262.3,273.0,6.5,27.0,20.1,21.2,18.0,1.4,0.9,0.14
7612968,40.42016517571932,-83.98649663933112,2025-01-28,No,0.0,78.8,45.2,0.00247,121.4,269.1,277.5,6.1,28.0,18.0,20.8,21.0,2.2,1.4,0.25
7612969,40.42016517571932,-83.98649663933112,2025-01-29,No,0.0,79.9,41.2,0.00256,129.3,269.4,279.2,5.0,27.0,16.6,20.5,23.0,2.3,1.5,0.3
7612970,40.42016517571932,-83.98649663933112,2025-01-30,No,3.8,86.0,45.5,0.00288,123.9,270.0,279.6,4.3,0.0,17.1,20.7,14.0,2.0,1.3,0.27
7612971,40.42016517571932,-83.98649663933112,2025-01-31,No,3.8,100.0,47.4,0.00409,82.1,268.9,284.2,3.8,0.0,18.7,20.9,12.0,1.7,1.1,0.24
7612972,40.42016517571932,-83.98649663933112,2025-02-01,No,0.0,81.0,63.1,0.00242,121.2,268.8,273.0,4.3,22.0,17.7,20.6,19.0,1.2,0.9,0.14
7612973,40.42016517571932,-83.98649663933112,2025-02-02,No,0.3,93.7,51.4,0.00318,73.3,270.5,279.5,4.6,24.0,17.9,20.4,20.0,1.8,1.2,0.23
7612974,40.42016517571932,-83.98649663933112,2025-02-03,No,0.0,100.0,41.0,0.00483,93.9,272.7,288.8,5.0,26.0,18.3,20.4,21.0,3.0,1.9,0.42
7612975,40.42016517571932,-83.98649663933112,2025-02-04,No,0.0,87.0,53.2,0.00268,120.2,269.2,276.6,4.3,24.0,17.7,20.2,21.0,1.6,1.1,0.2
7612976,40.42016517571932,-83.98649663933112,2025-02-05,No,5.1,67.4,49.1,0.00208,94.8,269.3,274.1,4.5,0.0,17.1,20.3,14.0,1.8,1.2,0.23
7612977,40.42016517571932,-83.98649663933112,2025-02-06,No,0.0,100.0,70.4,0.00326,123.1,269.3,275.7,6.1,26.0,18.6,20.4,18.0,1.0,0.7,0.08
7612978,40.42016517571932,-83.98649663933112,2025-02-07,No,0.0,61.0,42.1,0.00168,116.0,267.8,273.1,3.7,24.0,16.0,19.9,24.0,1.8,1.2,0.25
7612979,40.42016517571932,-83.98649663933112,2025-02-08,No,8.5,91.6,64.5,0.00262,44.7,268.2,273.8,3.9,0.0,18.4,20.5,12.0,1.0,0.7,0.12
7612980,40.42016517571932,-83.98649663933112,2025-02-09,No,0.0,100.0,66.6,0.00249,117.6,264.3,272.7,3.5,19.0,19.4,20.5,18.0,0.7,0.6,0.06
7612981,40.42016517571932,-83.98649663933112,2025-02-10,No,0.0,89.2,44.8,0.00194,137.3,264.6,274.3,2.4,19.0,18.4,20.3,22.0,1.3,0.9,0.19
7612982,40.42016517571932,-83.98649663933112,2025-02-11,No,0.0,68.5,50.0,0.00213,110.2,269.4,274.2,3.6,23.0,16.3,20.0,23.0,1.7,1.2,0.23
7612983,40.42016517571932,-83.98649663933112,2025-02-12,No,6.9,93.5,65.2,0.00295,48.0,269.5,275.3,3.8,0.0,18.5,20.5,12.0,1.1,0.7,0.13
7612984,40.42016517571932,-83.98649663933112,2025-02-13,No,0.0,100.0,71.9,0.00243,75.8,259.9,271.4,6.0,23.0,19.7,20.6,16.0,0.2,0.2,0.0
7612985,40.42016517571932,-83.98649663933112,2025-02-14,No,2.5,90.8,34.0,0.00142,145.2,260.4,273.4,2.9,0.0,19.1,20.6,13.0,1.5,1.0,0.2
7612986,40.42016517571932,-83.98649663933112,2025-02-15,No,21.2,87.0,60.1,0.00315,41.1,271.4,277.3,3.5,0.0,21.2,21.5,9.0,1.3,0.9,0.18
7612987,40.42016517571932,-83.98649663933112,2025-02-16,No,4.2,100.0,69.3,0.00251,67.8,259.6,272.3,7.8,0.0,22.1,21.8,7.0,0.2,0.2,0.0
7612988,40.42016517571932,-83.98649663933112,2025-02-17,No,0.0,100.0,64.2,0.00126,140.7,257.6,264.2,6.4,23.0,21.9,21.9,13.0,0.6,0.5,0.05
7612989,40.42016517571932,-83.98649663933112,2025-02-18,No,0.0,80.6,50.1,0.00101,135.2,257.7,264.3,3.6,19.0,19.7,21.8,17.0,0.9,0.6,0.09
7612990,40.42016517571932,-83.98649663933112,2025-02-19,No,1.2,74.7,53.3,0.00123,71.1,261.1,266.1,3.6,0.0,18.0,21.5,11.0,1.0,0.7,0.11
7612991,40.42016517571932,-83.98649663933112,2025-02-20,No,0.0,100.0,71.6,0.00167,77.6,260.8,266.5,5.6,20.0,19.3,21.6,13.0,0.6,0.4,0.04
7612992,40.42016517571932,-83.98649663933112,2025-02-21,No,0.0,100.0,62.4,0.00202,156.2,262.4,270.7,3.1,18.0,19.8,21.6,17.0,0.9,0.7,0.07
7612993,40.42016517571932,-83.98649663933112,2025-02-22,No,0.0,100.0,54.0,0.00205,158.9,262.7,272.7,4.2,21.0,19.9,21.2,18.0,1.2,0.9,0.11
7612994,40.42016517571932,-83.98649663933112,2025-02-23,No,0.0,98.0,46.1,0.00245,127.0,266.4,277.2,3.7,21.0,19.5,21.0,19.0,1.7,1.2,0.21
