"...1","latitude","longitude","datetime","Wildfire","pr","rmax","rmin","sph","srad","tmmn","tmmx","vs","bi","fm100","fm1000","erc","etr","pet","vpd","region"
1768684,33.9390599991257,-117.235071,2025-01-08,"No",0,29.1,8.9,0.00198,142.7,279.9,291,6.6,96,5.8,7.3,83,8,4.8,1.21,"Southwest"
1768685,33.9390599991257,-117.235071,2025-01-09,"No",0,17.4,2.1,0.00131,145.9,281.6,293.5,4.5,85,4.8,7.2,88,7.6,4.5,1.55,"Southwest"
1768686,33.9390599991257,-117.235071,2025-01-10,"No",0,18.6,2.1,0.00121,145.4,279.4,292.3,2.7,69,4.2,7,90,5.1,3.1,1.4,"Southwest"
1768687,33.9390599991257,-117.235071,2025-01-11,"No",0,27.1,5.3,0.00166,145.8,278.4,292.4,3,71,4.2,6.8,90,5.3,3.2,1.31,"Southwest"
1768688,33.9390599991257,-117.235071,2025-01-12,"No",0,22.2,5.9,0.00141,147.1,279,289.1,3.5,76,4,6.6,91,5.4,3.3,1.16,"Southwest"
1768689,33.9390599991257,-117.235071,2025-01-13,"No",0,23.2,6.5,0.0014,148.8,278.2,288.2,4.3,84,3.9,6.4,92,5.9,3.6,1.08,"Southwest"
1768690,33.9390599991257,-117.235071,2025-01-14,"No",0,21.8,3.7,0.00125,149,277.5,290.2,3.3,77,3.8,6.2,94,5.4,3.3,1.2,"Southwest"
1768691,33.9390599991257,-117.235071,2025-01-15,"No",0,22.6,3,0.00135,150.5,278.1,292.5,2.9,74,3.6,6.1,95,5.4,3.3,1.35,"Southwest"
1768692,33.9390599991257,-117.235071,2025-01-16,"No",0,33.4,7.3,0.00186,126.9,277,291.8,3.3,74,4,6.1,92,5.4,3.3,1.19,"Southwest"
1768693,33.9390599991257,-117.235071,2025-01-17,"No",0,63.1,32,0.00374,148.8,277.8,286.9,2.5,55,5.8,6.3,82,2.9,2,0.64,"Southwest"
1768694,33.9390599991257,-117.235071,2025-01-18,"No",0,54.7,22.8,0.00345,152.2,278.7,289.8,1.4,48,6.5,6.3,83,2.6,1.8,0.87,"Southwest"
1768695,33.9390599991257,-117.235071,2025-01-19,"No",0,57.7,26.4,0.00349,153,278.1,288.2,2,51,7.2,6.4,80,2.9,2,0.75,"Southwest"
1768696,33.9390599991257,-117.235071,2025-01-20,"No",0,42.4,15.7,0.00265,157.4,278.6,290,4.3,74,7,6.4,83,5.5,3.5,1,"Southwest"
1768697,33.9390599991257,-117.235071,2025-01-21,"No",0,11,1,0.00059,161.4,276.9,291.9,3.7,80,5.4,6.2,91,6.6,4,1.4,"Southwest"
1768698,33.9390599991257,-117.235071,2025-01-22,"No",0,9.5,1,0.00063,160.6,280,296.2,3.4,80,4.2,6.1,95,7.2,4.3,1.81,"Southwest"
1768699,33.9390599991257,-117.235071,2025-01-23,"No",0,9.3,1,0.00062,161.7,280.2,294.5,4.4,92,3.4,5.9,97,8.2,4.9,1.68,"Southwest"
1768700,33.9390599991257,-117.235071,2025-01-24,"No",0,10,1,0.00061,162.8,278.8,294.2,3.7,87,2.8,5.7,99,7.2,4.3,1.62,"Southwest"
1768701,33.9390599991257,-117.235071,2025-01-25,"No",2,51.3,25.1,0.00339,91.5,279.4,288.4,4.5,0,5.1,5.9,66,4.8,3.1,0.82,"Southwest"
1768702,33.9390599991257,-117.235071,2025-01-26,"No",9,69.6,62.4,0.00532,103.8,281.5,283.5,3.5,0,9.9,7,52,2.3,1.6,0.36,"Southwest"
1768703,33.9390599991257,-117.235071,2025-01-27,"No",0,82.1,55.4,0.00498,69.3,278.1,284.1,1.8,37,11.4,7.3,60,1.6,1.2,0.32,"Southwest"
1768704,33.9390599991257,-117.235071,2025-01-28,"No",0,74.1,41.9,0.00437,77.1,277.7,285.8,2.1,41,11.6,7.6,62,2.2,1.5,0.48,"Southwest"
1768705,33.9390599991257,-117.235071,2025-01-29,"No",0,70.2,40.8,0.00459,164.1,279.2,286.9,2.4,45,11.4,7.9,64,2.7,2,0.55,"Southwest"
1768706,33.9390599991257,-117.235071,2025-01-30,"No",0,71.3,40.8,0.00438,166,278.3,286.2,1.5,38,11.4,8.3,63,2.2,1.7,0.52,"Southwest"
1768707,33.9390599991257,-117.235071,2025-01-31,"No",0,80.7,28.1,0.00447,138.9,276.8,291.3,1.8,41,11.7,8.6,63,2.9,2,0.75,"Southwest"
1768708,33.9390599991257,-117.235071,2025-02-01,"No",0,87.9,29.8,0.00617,163.4,280.5,295.2,2.7,46,12.4,8.8,62,3.9,2.7,0.89,"Southwest"
1768709,33.9390599991257,-117.235071,2025-02-02,"No",0,94.7,30.6,0.00732,167.5,281.9,297.7,2.2,42,13.6,8.8,60,3.7,2.7,0.98,"Southwest"
1768710,33.9390599991257,-117.235071,2025-02-03,"Yes",0,84.7,24.7,0.0064,159.5,281.6,298.2,2.2,42,13.3,9,60,4.1,2.9,1.16,"Southwest"
1768711,33.9390599991257,-117.235071,2025-02-04,"Yes",0,88.1,52.1,0.00698,104.8,282.3,289.8,3.7,44,14.1,9.4,51,2.8,2,0.45,"Southwest"
1768712,33.9390599991257,-117.235071,2025-02-05,"Yes",0,76.9,49.8,0.00721,105.1,284.9,290.9,2,35,13.6,9.7,52,2.5,1.8,0.59,"Southwest"
1768713,33.9390599991257,-117.235071,2025-02-06,"Yes",3.3,75.8,61.6,0.00773,141.8,286.2,289.1,3.7,0,14.4,10.3,37,3,2.2,0.46,"Southwest"
1768714,33.9390599991257,-117.235071,2025-02-07,"Yes",3.8,100,64.3,0.00793,109.2,281.9,288.9,2.9,0,17,11.1,32,1.8,1.4,0.23,"Southwest"
1768715,33.9390599991257,-117.235071,2025-02-08,"Yes",0,71.9,29.4,0.00469,143.7,279.5,291,1.7,33,15,11.1,49,2.9,2.1,0.78,"Southwest"
1768716,33.9390599991257,-117.235071,2025-02-09,"Yes",0,49.3,11.8,0.00298,127.7,278.6,293.9,2.8,45,12.3,10.8,57,5.1,3.3,1.22,"Southwest"
1768717,33.9390599991257,-117.235071,2025-02-10,"Yes",0,71.3,31.5,0.00422,186.1,278.1,288.5,3.2,45,11.8,10.8,55,3.8,2.6,0.66,"Southwest"
1768718,33.9390599991257,-117.235071,2025-02-11,"Yes",0,63.3,45.6,0.00471,185.8,281.5,285.5,4.2,48,11.4,10.8,53,3.7,2.6,0.54,"Southwest"
1768719,33.9390599991257,-117.235071,2025-02-12,"Yes",3.2,81.1,71.6,0.0062,56.1,281.8,283.7,2.3,0,13.5,11.4,34,1.4,1.1,0.24,"Southwest"
1768720,33.9390599991257,-117.235071,2025-02-13,"Yes",43.8,90.8,80.8,0.00775,79.7,283.4,285.4,7.3,0,18.1,13,24,1.6,1.2,0.14,"Southwest"
1768721,33.9390599991257,-117.235071,2025-02-14,"Yes",5,100,63.5,0.00684,128.9,279.9,286.8,4.2,0,19.7,13.6,24,2,1.6,0.22,"Southwest"
1768722,33.9390599991257,-117.235071,2025-02-15,"Yes",0,74.3,27.2,0.00485,194.6,279.5,292.5,2.1,30,16.9,13.6,40,3.7,2.7,0.86,"Southwest"
1768723,33.9390599991257,-117.235071,2025-02-16,"Yes",0,48,13.4,0.00356,182.4,281.6,295.5,2.5,36,13.6,13.4,47,5.2,3.5,1.36,"Southwest"
1768724,33.9390599991257,-117.235071,2025-02-17,"Yes",0,61.4,21.7,0.00438,195.7,280.9,293.6,2.8,38,12,13.3,48,4.8,3.3,1.06,"Southwest"
1782072,39.0988843965081,-91.8220429967343,2025-01-01,"No",0,67.9,43.1,0.00229,105.5,270.2,277.1,4.4,28,18.8,19.9,23,2,1.3,0.29,"Midwest"
1782073,39.0988843965081,-91.8220429967343,2025-01-02,"No",0,93,41.9,0.0027,38.3,268.2,279.8,3.1,23,18.4,19.9,21,1.7,1.1,0.27,"Midwest"
1782074,39.0988843965081,-91.8220429967343,2025-01-03,"No",0,65.5,44.9,0.00189,102.8,268.1,273.9,4.2,29,16.1,19.5,25,1.7,1.1,0.23,"Midwest"
1807387,37.5074459990885,-119.842906,2025-01-01,"No",0,34,16.6,0.00242,95.6,279.7,289.3,2.1,26,12.5,17.6,36,3.3,2,1.05,"Southwest"
1807388,37.5074459990885,-119.842906,2025-01-02,"No",0,40,22.8,0.00336,114.3,282.1,290.2,2.7,29,10.7,17,39,3.8,2.3,1.06,"Southwest"
1807389,37.5074459990885,-119.842906,2025-01-03,"No",6.7,76.3,35,0.00372,57.8,274.1,285.9,5.6,0,13.1,17.5,23,3.7,2.3,0.52,"Southwest"
1807390,37.5074459990885,-119.842906,2025-01-04,"No",0.9,75.6,50.2,0.00353,118.8,273.5,280.2,2.7,0,13.5,17.3,22,1.7,1.1,0.3,"Southwest"
1807391,37.5074459990885,-119.842906,2025-01-05,"No",0.8,57.6,39.5,0.00371,110.2,278.1,284.2,2.7,0,12.5,16.8,25,2.5,1.6,0.55,"Southwest"
1807392,37.5074459990885,-119.842906,2025-01-06,"No",0,62,35.5,0.00394,118.9,277.9,286.6,2.9,29,11.7,16.5,37,2.8,1.8,0.63,"Southwest"
1807393,37.5074459990885,-119.842906,2025-01-07,"No",0.4,52.2,32.2,0.00329,124.4,277.8,285.2,8.9,54,10.9,16.1,39,5.4,3.3,0.65,"Southwest"
1807394,37.5074459990885,-119.842906,2025-01-08,"No",0,41.7,25.1,0.00262,123.8,277.8,285.1,3.8,37,9.7,16,42,3.9,2.4,0.75,"Southwest"
1807395,37.5074459990885,-119.842906,2025-01-09,"No",0,38.3,16.9,0.00281,124.8,280.1,291.4,4,41,8.6,15.6,46,5.4,3.2,1.14,"Southwest"
1807396,37.5074459990885,-119.842906,2025-01-10,"No",0,38.1,21.9,0.00254,123.5,278.7,286.4,2.7,35,8,15,48,3.4,2.1,0.85,"Southwest"
1807397,37.5074459990885,-119.842906,2025-01-11,"No",0,51.7,24.3,0.00289,126.7,276.1,287,3.9,42,8.1,14.6,49,4,2.5,0.75,"Southwest"
1807398,37.5074459990885,-119.842906,2025-01-12,"No",0,51.7,28.9,0.00251,127.9,274.1,282.6,3.5,40,8.3,14.2,49,3.1,1.9,0.56,"Southwest"
1807399,37.5074459990885,-119.842906,2025-01-13,"No",0,54.1,28.6,0.00259,129,273.9,283.2,3.6,42,8.4,13.9,50,3.2,2,0.56,"Southwest"
1807400,37.5074459990885,-119.842906,2025-01-14,"No",0,50.5,21,0.00265,128.3,275.2,287.6,3.2,42,8.3,13.5,52,3.8,2.3,0.79,"Southwest"
1807401,37.5074459990885,-119.842906,2025-01-15,"No",0,37.2,17,0.00233,129.8,277.8,288.4,3.2,43,7.6,13.4,54,4.2,2.6,0.96,"Southwest"
1807402,37.5074459990885,-119.842906,2025-01-16,"No",0,38.9,21,0.00234,131.3,277.2,285.7,2.2,38,7.3,13.1,55,3,1.9,0.8,"Southwest"
1807403,37.5074459990885,-119.842906,2025-01-17,"No",0,47.7,25.6,0.00274,130.9,276.5,285.5,3,42,7.5,12.8,55,3.3,2.1,0.71,"Southwest"
1807404,37.5074459990885,-119.842906,2025-01-18,"No",0,52.1,29.5,0.00302,134.4,276.6,285.1,2.5,39,7.8,12.5,55,2.8,1.8,0.65,"Southwest"
1807405,37.5074459990885,-119.842906,2025-01-19,"No",0,57.9,28.3,0.00311,134.4,275.5,286.1,2.8,42,8.2,12.2,56,3.1,2,0.66,"Southwest"
1807406,37.5074459990885,-119.842906,2025-01-20,"No",0,55.6,25,0.00288,138.6,275,286.6,4.4,52,8.3,12,57,4.2,2.6,0.7,"Southwest"
1807407,37.5074459990885,-119.842906,2025-01-21,"No",0,39.9,20.5,0.00232,138.5,276.7,285.9,2.9,45,7.8,11.7,59,3.6,2.3,0.8,"Southwest"
1807408,37.5074459990885,-119.842906,2025-01-22,"No",0,36.3,15.6,0.00254,139.6,279.4,290.8,3.4,51,7.2,11.6,61,4.9,3,1.12,"Southwest"
1807409,37.5074459990885,-119.842906,2025-01-23,"No",0,32,14.2,0.00247,140.1,280.9,291.6,2.8,48,6.6,11.4,64,4.6,2.8,1.23,"Southwest"
1807410,37.5074459990885,-119.842906,2025-01-24,"Yes",0,37.3,17.3,0.00254,136,279,289.5,2.2,44,6.5,11.1,64,3.5,2.2,1.03,"Southwest"
1807411,37.5074459990885,-119.842906,2025-01-25,"Yes",7.5,77.1,42.8,0.00328,103,272.2,281.3,4.6,0,10.6,11.8,38,2.6,1.7,0.35,"Southwest"
1807412,37.5074459990885,-119.842906,2025-01-26,"Yes",1.7,82.2,46.9,0.00345,70.2,272,280.8,2.8,0,12.3,12,36,1.8,1.2,0.3,"Southwest"
1807413,37.5074459990885,-119.842906,2025-01-27,"Yes",0.4,57.3,33.2,0.00269,144.4,273.6,281.8,3.3,41,11.5,11.9,50,2.8,1.9,0.49,"Southwest"
1807414,37.5074459990885,-119.842906,2025-01-28,"Yes",0.4,55.8,29.9,0.00277,146.5,274.4,283.6,3.1,41,10.8,11.9,52,3.1,2,0.57,"Southwest"
1807415,37.5074459990885,-119.842906,2025-01-29,"Yes",0,65.4,36.7,0.00305,147.2,273.5,282.3,2.5,38,10.7,12,52,2.4,1.6,0.45,"Southwest"
1807416,37.5074459990885,-119.842906,2025-01-30,"Yes",0,57.7,34.2,0.0031,150.8,275.5,283.5,2,35,10.2,12,53,2.4,1.6,0.54,"Southwest"
1807417,37.5074459990885,-119.842906,2025-01-31,"Yes",7.9,55.9,30.9,0.00324,75.7,276.6,285.5,3.1,0,12.3,12.7,35,3.2,2.1,0.64,"Southwest"
1807418,37.5074459990885,-119.842906,2025-02-01,"Yes",16.4,74.5,51.7,0.00525,43,279.4,285.7,4.9,0,15.9,13.7,28,2.9,1.8,0.44,"Southwest"
1807419,37.5074459990885,-119.842906,2025-02-02,"Yes",1,75.7,45.6,0.0056,60.5,280.1,288.5,4.8,0,15.1,13.7,29,3.5,2.3,0.56,"Southwest"
1807420,37.5074459990885,-119.842906,2025-02-03,"Yes",0,75.3,39.6,0.00542,107.3,279.7,290,6.9,50,14.1,13.8,40,4.8,3.1,0.66,"Southwest"
1807421,37.5074459990885,-119.842906,2025-02-04,"Yes",46.6,89.3,60,0.00573,98.5,278,284.9,8.4,0,17.9,15.2,22,2.7,1.8,0.29,"Southwest"
1807422,37.5074459990885,-119.842906,2025-02-05,"Yes",1.5,76.6,51.5,0.00458,102.4,277,283.7,6,0,16.9,15.5,23,3,2,0.37,"Southwest"
1807423,37.5074459990885,-119.842906,2025-02-06,"Yes",34.5,75.8,64.2,0.00499,41.8,278.4,281.9,9,0,19.2,17,17,2.6,1.7,0.28,"Southwest"
1807424,37.5074459990885,-119.842906,2025-02-07,"Yes",4.3,87.3,62,0.00454,111.6,275,281,5.9,0,19.4,17.4,17,2.1,1.4,0.22,"Southwest"
1815699,40.3775218809986,-85.7339843793653,2025-01-01,"No",0,72.6,58,0.00219,61.9,268.6,272.9,6.9,23,20.9,22.8,13,1.6,1,0.17,"Midwest"
1815700,40.3775218809986,-85.7339843793653,2025-01-02,"No",1.5,80.1,48.2,0.002,97.3,266.1,274,5.3,0,19.2,22.9,8,1.6,1,0.19,"Midwest"
1815701,40.3775218809986,-85.7339843793653,2025-01-03,"No",0,100,66.8,0.00183,91,260.8,268.7,7.4,24,20.2,23,13,0.6,0.4,0.05,"Midwest"
1815702,40.3775218809986,-85.7339843793653,2025-01-04,"No",0,73.1,51.3,0.00116,105.2,260.3,266,5.4,24,18,22.4,17,1,0.6,0.11,"Midwest"
1815703,40.3775218809986,-85.7339843793653,2025-01-05,"No",1.7,78.6,64.8,0.00175,63.2,264.6,268.5,3.3,0,17.5,21.9,10,0.8,0.5,0.1,"Midwest"
1815704,40.3775218809986,-85.7339843793653,2025-01-06,"No",0,100,72.4,0.00205,74.5,261.8,269.2,6.8,24,19.2,21.7,14,0.4,0.3,0.03,"Midwest"
1815705,40.3775218809986,-85.7339843793653,2025-01-07,"No",0,100,73.5,0.00221,100.5,263.6,270,2.8,16,20.4,21.8,15,0.4,0.3,0.04,"Midwest"
1815706,40.3775218809986,-85.7339843793653,2025-01-08,"No",0,100,70.1,0.00196,88.7,258.9,269,3.8,18,21.1,21.9,14,0.2,0.2,0.02,"Midwest"
1815707,40.3775218809986,-85.7339843793653,2025-01-09,"No",0,100,55.2,0.00153,107.8,258,268.7,2.5,16,21.2,22.2,15,0.5,0.4,0.07,"Midwest"
1815708,40.3775218809986,-85.7339843793653,2025-01-10,"No",5.7,83.6,72.5,0.00207,81.2,266,269.3,4.2,0,21.1,22.4,6,0.7,0.5,0.08,"Midwest"
1815709,40.3775218809986,-85.7339843793653,2025-01-11,"No",0,79.6,62.8,0.00216,78.2,267.2,271.7,4,19,19.3,22.1,15,1,0.7,0.13,"Midwest"
1815710,40.3775218809986,-85.7339843793653,2025-01-12,"No",0,100,63.2,0.00261,43.2,263.7,274.2,6.3,22,20,21.9,14,0.7,0.5,0.07,"Midwest"
1815711,40.3775218809986,-85.7339843793653,2025-01-13,"No",0,100,83.8,0.00164,111.9,257.3,264.5,5.9,21,21.5,21.9,13,0.1,0.1,0,"Midwest"
1815712,40.3775218809986,-85.7339843793653,2025-01-14,"No",0.5,100,60.4,0.00131,55.3,254,265.6,5.2,20,21.7,21.9,13,0.4,0.3,0.03,"Midwest"
1815713,40.3775218809986,-85.7339843793653,2025-01-15,"No",0,100,48.3,0.00127,115.3,253.6,267.9,4.1,20,21.5,22,16,0.7,0.4,0.07,"Midwest"
1815714,40.3775218809986,-85.7339843793653,2025-01-16,"No",0,83.2,54.3,0.00203,104.5,265.8,272.7,5.8,24,19.7,21.9,16,1.4,0.9,0.15,"Midwest"
1815715,40.3775218809986,-85.7339843793653,2025-01-17,"No",5.2,91.1,44.8,0.00245,112.8,267.1,277.8,6.3,0,19.9,22,10,2,1.3,0.23,"Midwest"
1815716,40.3775218809986,-85.7339843793653,2025-01-18,"No",0.8,100,67.5,0.00284,73.5,267.4,274.5,5,0,20.7,22.1,8,0.8,0.6,0.09,"Midwest"
1815717,40.3775218809986,-85.7339843793653,2025-01-19,"No",0,100,52.4,0.00127,64.1,255.3,266.9,6.4,24,20.9,22,14,0.7,0.5,0.07,"Midwest"
1815718,40.3775218809986,-85.7339843793653,2025-01-20,"No",0,74.2,48.3,0.00075,123.6,254.8,261.2,4.9,24,18.5,21.5,19,0.8,0.5,0.08,"Midwest"
1815719,40.3775218809986,-85.7339843793653,2025-01-21,"No",0,79.6,66.9,0.00069,98.2,253,256.5,4.8,22,17.8,21.2,18,0.4,0.3,0.04,"Midwest"
1815720,40.3775218809986,-85.7339843793653,2025-01-22,"No",0,100,46.5,0.00106,78.3,255.3,266,6.4,27,18.8,21.2,18,0.9,0.6,0.09,"Midwest"
1815721,40.3775218809986,-85.7339843793653,2025-01-23,"No",0.5,100,50.2,0.00158,52.1,255.4,270.3,4.8,22,19.6,21.4,17,0.7,0.5,0.07,"Midwest"
1815722,40.3775218809986,-85.7339843793653,2025-01-24,"No",0,100,54.2,0.00133,117.8,254.7,267.1,3.7,20,20.2,21.3,17,0.6,0.4,0.06,"Midwest"
1815723,40.3775218809986,-85.7339843793653,2025-01-25,"No",0,78.2,46.9,0.00214,62.4,267.3,275.3,5.9,26,18.1,21,19,1.9,1.2,0.22,"Midwest"
1815724,40.3775218809986,-85.7339843793653,2025-01-26,"No",0,100,54,0.00199,112.2,263,272.5,3.3,19,19,20.9,19,0.9,0.7,0.12,"Midwest"
1815725,40.3775218809986,-85.7339843793653,2025-01-27,"No",0,100,43.6,0.00196,129,263,275,6.9,30,19.4,20.8,20,1.8,1.1,0.18,"Midwest"
1815726,40.3775218809986,-85.7339843793653,2025-01-28,"No",0,76.7,43,0.00253,125.9,269.8,278.8,6.3,30,17.4,20.5,22,2.5,1.6,0.3,"Midwest"
1815727,40.3775218809986,-85.7339843793653,2025-01-29,"No",0,68.5,38.5,0.00249,128.4,271.1,280,5.1,29,15.4,20,25,2.8,1.8,0.37,"Midwest"
1815728,40.3775218809986,-85.7339843793653,2025-01-30,"No",4.1,81.3,48.1,0.00297,112.4,271.2,279.6,4.1,0,15.9,20.2,15,2,1.3,0.28,"Midwest"
1815729,40.3775218809986,-85.7339843793653,2025-01-31,"No",2.4,100,52.3,0.00381,100.7,270.9,282.1,3.6,0,17.7,20.2,14,1.6,1.1,0.23,"Midwest"
1815730,40.3775218809986,-85.7339843793653,2025-02-01,"No",0,70.5,56,0.00239,120.1,270.6,274.5,4.9,26,16.1,19.9,23,1.8,1.2,0.21,"Midwest"
1815731,40.3775218809986,-85.7339843793653,2025-02-02,"No",0,83.8,51.9,0.00352,91.4,273.5,281,4.9,26,15.8,19.6,23,2.2,1.4,0.29,"Midwest"
1815732,40.3775218809986,-85.7339843793653,2025-02-03,"No",0,100,40.2,0.00509,113.8,273.7,290.1,5.4,29,16.9,19.5,25,3.4,2.2,0.48,"Midwest"
1815733,40.3775218809986,-85.7339843793653,2025-02-04,"No",0,80.6,53.5,0.0027,118.1,270.4,276.8,4.8,26,16.2,19.4,24,1.8,1.2,0.22,"Midwest"
1815734,40.3775218809986,-85.7339843793653,2025-02-05,"No",8.3,69.7,55.7,0.00231,64.4,270.3,274.1,5.6,0,16.9,19.8,15,1.8,1.2,0.21,"Midwest"
1815735,40.3775218809986,-85.7339843793653,2025-02-06,"No",0,100,73.7,0.00316,117,269.3,274.8,6,26,18.6,19.9,19,0.9,0.7,0.07,"Midwest"
1815736,40.3775218809986,-85.7339843793653,2025-02-07,"No",0,54.4,39.3,0.00157,120.5,268.5,273.2,3.5,24,15.8,19.3,26,2,1.3,0.28,"Midwest"
1815737,40.3775218809986,-85.7339843793653,2025-02-08,"No",5.8,83.8,69.2,0.00279,42.6,270.3,273.9,4.5,0,17.2,19.7,14,1.1,0.8,0.13,"Midwest"
1815738,40.3775218809986,-85.7339843793653,2025-02-09,"No",0,95.3,61.9,0.00225,104,265.7,272.4,3.3,20,17.9,19.7,20,1,0.7,0.11,"Midwest"
1815739,40.3775218809986,-85.7339843793653,2025-02-10,"No",0,78.2,43.9,0.00184,136.1,265.7,274,2,19,16.5,19.4,25,1.3,0.9,0.21,"Midwest"
1815740,40.3775218809986,-85.7339843793653,2025-02-11,"No",0,62.1,49.1,0.00204,108.2,270.2,274,4.9,28,14.7,19.1,26,2.1,1.4,0.25,"Midwest"
1815741,40.3775218809986,-85.7339843793653,2025-02-12,"No",5.4,83.8,70.8,0.00261,46.1,269.4,272.7,4.5,0,16.5,19.3,15,1,0.7,0.11,"Midwest"
1815742,40.3775218809986,-85.7339843793653,2025-02-13,"No",0,100,74.3,0.00217,72.8,258.8,269.6,6.4,24,18.4,19.4,17,0.2,0.2,0,"Midwest"
1815743,40.3775218809986,-85.7339843793653,2025-02-14,"No",0.6,87,26.8,0.00121,143.2,259,274.3,4,0,17.3,19.3,17,2,1.3,0.24,"Midwest"
1815744,40.3775218809986,-85.7339843793653,2025-02-15,"No",11.6,96.7,65.2,0.00325,42.5,270.4,276.8,4.2,0,20.1,20.1,11,1.1,0.8,0.13,"Midwest"
1815745,40.3775218809986,-85.7339843793653,2025-02-16,"No",0.6,100,69.2,0.00241,63.2,258.5,271.9,8,0,20.8,20.2,10,0.2,0.2,0,"Midwest"
1815746,40.3775218809986,-85.7339843793653,2025-02-17,"No",0,99,63.2,0.00122,130.8,257.5,264.1,6,25,20.8,20.3,17,0.7,0.5,0.05,"Midwest"
1815747,40.3775218809986,-85.7339843793653,2025-02-18,"No",0,86.4,55.1,0.00108,141.8,257.7,264.2,4.1,22,19.5,20.4,19,0.8,0.6,0.08,"Midwest"
1815748,40.3775218809986,-85.7339843793653,2025-02-19,"No",1.1,97.3,57.3,0.00126,67.4,258.1,265.7,4.2,0,19.8,20.4,12,0.7,0.5,0.07,"Midwest"
1815749,40.3775218809986,-85.7339843793653,2025-02-20,"No",0,100,61.9,0.00151,131.4,257.3,267.1,5.3,24,20.2,20.4,18,0.6,0.5,0.04,"Midwest"
1846123,33.9231899991258,-118.20976,2025-01-01,"Yes",0,88.6,37.5,0.00541,148.9,280,291.3,1.3,24,16.4,14.5,37,2,1.4,0.66,"Southwest"
1846124,33.9231899991258,-118.20976,2025-01-02,"Yes",0,84.6,23.3,0.00533,141.3,280.5,297.2,1.7,27,15.4,14.5,40,3.2,2.1,1.15,"Southwest"
1855152,36.7164528990955,-85.2906821,2025-01-01,"No",0,96.2,63,0.00311,106.1,269.8,276.6,3.9,20,19.9,21.7,16,1.1,0.8,0.14,"South"
1855153,36.7164528990955,-85.2906821,2025-01-02,"No",0,77.5,38.2,0.00241,96.1,269.3,279.5,1.9,17,17.7,21.6,20,1.5,1,0.33,"South"
1855154,36.7164528990955,-85.2906821,2025-01-03,"No",0,94.1,44.9,0.00241,103.5,266.7,277.4,4.8,25,17.8,21.3,20,1.8,1.1,0.22,"South"
1855155,36.7164528990955,-85.2906821,2025-01-04,"No",0,67.8,40.4,0.00173,103.9,266.7,274.1,2.3,19,15.8,20.9,23,1.4,0.9,0.24,"South"
1855156,36.7164528990955,-85.2906821,2025-01-05,"No",29.2,78.3,39.3,0.00282,36.1,271.3,281.4,4.5,0,18.3,21.5,12,2.5,1.6,0.37,"South"
1855157,36.7164528990955,-85.2906821,2025-01-06,"No",0,88,63.6,0.00282,40.6,269.7,275.1,5.5,23,18,21.3,16,1.3,0.8,0.14,"South"
1855158,36.7164528990955,-85.2906821,2025-01-07,"No",0,66.6,63.9,0.00202,99.5,269,270.5,3.4,21,16.3,20.9,20,1.2,0.8,0.16,"South"
1855159,36.7164528990955,-85.2906821,2025-01-08,"No",0,95.4,63.2,0.00197,99.2,263.9,270.3,3.4,20,17.5,20.9,19,0.8,0.5,0.09,"South"
1855160,36.7164528990955,-85.2906821,2025-01-09,"No",0,88.7,40.4,0.00168,114.5,262.8,273.7,1.6,17,17.1,20.9,22,1,0.7,0.19,"South"
1855161,36.7164528990955,-85.2906821,2025-01-10,"No",6.4,69.7,61.5,0.00233,35.4,270.3,272.9,2.2,0,17.1,21,12,1,0.7,0.18,"South"
1855162,36.7164528990955,-85.2906821,2025-01-11,"No",0,92,56.2,0.00232,88.9,266.5,274,4,22,17.4,21,19,1.2,0.8,0.14,"South"
1855163,36.7164528990955,-85.2906821,2025-01-12,"No",0,96.1,36.9,0.00237,113.4,266.2,279.7,3.6,24,17.7,20.4,23,2,1.3,0.29,"South"
1855164,36.7164528990955,-85.2906821,2025-01-13,"No",0,100,41.1,0.00237,94.4,263,278.3,3.1,21,18.4,20.4,21,1.4,1,0.21,"South"
1855165,36.7164528990955,-85.2906821,2025-01-14,"No",0,100,31.4,0.002,116.1,262.8,279.3,3.8,24,18.7,20.4,22,2.1,1.4,0.3,"South"
1855166,36.7164528990955,-85.2906821,2025-01-15,"No",0,86.1,35.3,0.00167,118.3,263.1,275.3,2.2,20,17.5,20.2,23,1.4,0.9,0.24,"South"
1855167,36.7164528990955,-85.2906821,2025-01-16,"No",0,88,30,0.00241,116.6,267.6,282.6,5.4,31,16.7,20.2,25,3.2,2,0.41,"South"
1855168,36.7164528990955,-85.2906821,2025-01-17,"No",8.9,100,25.1,0.0029,117.4,268.1,287.7,3.8,0,18.8,20.6,14,3.5,2.2,0.58,"South"
1855169,36.7164528990955,-85.2906821,2025-01-18,"No",1.6,100,58.5,0.00406,33.4,272.4,281.4,4,0,19.6,20.8,11,1.3,0.9,0.19,"South"
1855170,36.7164528990955,-85.2906821,2025-01-19,"No",1.2,100,55.2,0.002,35.6,257.9,272.2,5.7,0,20.3,20.6,11,0.6,0.4,0.06,"South"
1855171,36.7164528990955,-85.2906821,2025-01-20,"No",0,63.2,33.8,0.00076,126,257.2,265.3,3.1,23,17.2,20.1,24,1.1,0.7,0.14,"South"
1855172,36.7164528990955,-85.2906821,2025-01-21,"No",0,85.1,34.1,0.00093,76.7,256,267.8,2.7,21,16.5,20,24,1,0.7,0.14,"South"
